customer_id;user_id;sex;name;surname;patronymic;day_of_birth;measure;tariff_id;tariff_end_date;instructor_id
120;232;woman;Нина;Преображенская;Андреевна;1994-05-11;{"""height""": """[174]""", """weights""": """[80]""", """measure_dates""": """['2019-01-09']"""};2;2022-07-09;9
121;233;man;Данила;Ларин;Денисович;1966-08-18;{"""height""": """[189]""", """weights""": """[91, 95, 96, 99, 95, 93]""", """measure_dates""": """['2019-03-22', '2020-02-05', '2020-06-21', '2020-07-10', '2021-02-15', '2021-03-22']"""};4;2021-10-24;
122;234;woman;Эмма;Безрукова;Егоровна;1981-11-06;{"""height""": """[155]""", """weights""": """[71, 70, 78, 83, 81, 87]""", """measure_dates""": """['2019-02-09', '2019-05-29', '2020-02-01', '2021-01-19', '2021-02-01', '2021-04-16']"""};2;2021-12-29;
123;235;woman;Доминика;Генералова;Ивановна;1983-09-29;{"""height""": """[185]""", """weights""": """[180, 184, 185, 188, 181, 174, 177]""", """measure_dates""": """['2019-02-08', '2019-11-29', '2021-01-15', '2021-01-18', '2021-01-24', '2021-04-22', '2021-04-30']"""};3;2022-07-17;
124;236;woman;Белла;Меркулова;Афанасьевна;1975-07-15;{"""height""": """[148]""", """weights""": """[132, 122, 123, 128]""", """measure_dates""": """['2020-01-17', '2020-03-17', '2020-11-24', '2021-01-08']"""};1;2022-04-28;13
125;237;man;Ростислав;Березов;Антонович;2002-10-14;{"""height""": """[178]""", """weights""": """[84, 74, 73, 79]""", """measure_dates""": """['2020-06-03', '2020-07-12', '2020-08-13', '2020-09-10']"""};4;2021-12-13;
126;238;man;Амир;Езерский;Ильич;1983-08-04;{"""height""": """[168]""", """weights""": """[135, 131, 127, 135]""", """measure_dates""": """['2019-09-22', '2020-10-09', '2021-03-13', '2021-04-28']"""};1;2022-08-19;15
127;239;man;Георгий;Византийский;Геннадиевич;1976-01-20;{"""height""": """[152]""", """weights""": """[47, 52, 59, 55, 58]""", """measure_dates""": """['2019-07-17', '2019-08-29', '2020-11-07', '2021-01-24', '2021-03-25']"""};2;2021-06-07;
128;240;woman;Алёна;Шевченко;Альбертовна;1972-01-13;{"""height""": """[191]""", """weights""": """[101, 99, 105, 113]""", """measure_dates""": """['2020-06-25', '2020-09-04', '2020-09-29', '2021-01-27']"""};3;2022-06-28;23
129;241;woman;Теона;Новицкая;Наумовна;1970-03-21;{"""height""": """[178]""", """weights""": """[95, 90, 89, 91]""", """measure_dates""": """['2019-04-03', '2019-11-07', '2020-03-06', '2021-02-01']"""};3;2021-04-26;24
130;242;man;Арсен;Сперанский;Максович;1952-04-22;{"""height""": """[178]""", """weights""": """[51]""", """measure_dates""": """['2021-01-20']"""};4;2022-07-08;
131;243;woman;Вера;Аверина;Антоновна;1985-11-14;{"""height""": """[155]""", """weights""": """[110, 112, 102]""", """measure_dates""": """['2019-01-28', '2020-10-24', '2021-03-09']"""};2;2022-09-30;
132;244;woman;Дина;Николаева;Владимировна;1998-02-05;{"""height""": """[194]""", """weights""": """[93, 99, 95, 85]""", """measure_dates""": """['2021-01-26', '2021-02-03', '2021-02-08', '2021-03-14']"""};3;2021-08-23;23
133;245;woman;Клавдия;Дарова;Ильинична;1970-11-07;{"""height""": """[153]""", """weights""": """[136, 132, 131, 134]""", """measure_dates""": """['2019-01-03', '2019-08-31', '2019-10-05', '2020-03-18']"""};2;2021-04-15;21
134;246;man;Виталий;Новгородский;Иванович;1986-02-07;{"""height""": """[195]""", """weights""": """[155, 151, 142, 147, 147, 151, 148]""", """measure_dates""": """['2019-02-20', '2019-03-07', '2019-07-26', '2019-10-09', '2019-12-13', '2020-10-07', '2021-03-12']"""};1;2022-05-06;15
135;247;man;Владислав;Малиновский;Альбертович;1998-03-04;{"""height""": """[174]""", """weights""": """[70, 68, 71, 61]""", """measure_dates""": """['2020-09-13', '2020-11-05', '2021-01-03', '2021-04-11']"""};2;2022-10-15;16
136;248;man;Илья;Лебединский;Валентинович;1956-02-24;{"""height""": """[147]""", """weights""": """[47]""", """measure_dates""": """['2021-03-06']"""};1;2021-05-13;25
137;249;man;Даниил;Ангельский;Георгиевич;1987-05-21;{"""height""": """[199]""", """weights""": """[186, 192, 192, 187]""", """measure_dates""": """['2019-07-03', '2019-07-05', '2020-09-09', '2021-01-17']"""};4;2021-11-19;
138;250;woman;Камилла;Орлова;Ефимовна;1982-08-27;{"""height""": """[162]""", """weights""": """[97, 92, 90, 90, 81, 81, 73]""", """measure_dates""": """['2019-05-27', '2019-09-12', '2020-02-05', '2020-03-06', '2020-03-31', '2020-09-13', '2021-02-10']"""};4;2021-08-27;
139;251;man;Леонид;Агатов;Владимирович;1980-05-05;{"""height""": """[147]""", """weights""": """[107, 110, 115, 107, 99, 89]""", """measure_dates""": """['2019-08-30', '2021-01-04', '2021-01-22', '2021-02-06', '2021-03-28', '2021-04-25']"""};4;2021-05-14;
140;252;man;Амир;Вердеревский;Львович;1950-01-07;{"""height""": """[169]""", """weights""": """[106]""", """measure_dates""": """['2021-01-13']"""};2;2021-10-22;17
141;253;woman;Юлия;Гронская;Григорьевна;1997-06-24;{"""height""": """[197]""", """weights""": """[174, 178]""", """measure_dates""": """['2019-07-30', '2020-09-10']"""};1;2022-04-06;26
142;254;woman;Лина;Чайковская;Вадимовна;2002-12-25;{"""height""": """[157]""", """weights""": """[81, 87, 87, 87]""", """measure_dates""": """['2019-11-21', '2020-05-08', '2020-06-04', '2020-09-24']"""};1;2022-08-22;14
143;255;man;Алексей;Орлан;Артемович;2000-12-27;{"""height""": """[155]""", """weights""": """[137, 133, 136, 126, 131, 138]""", """measure_dates""": """['2019-11-10', '2020-11-17', '2021-01-13', '2021-01-26', '2021-04-22', '2021-04-22']"""};3;2022-05-15;
144;256;man;Богдан;Воронов;Николаевич;1983-01-30;{"""height""": """[188]""", """weights""": """[142, 134, 135, 134, 133]""", """measure_dates""": """['2020-01-06', '2020-03-21', '2020-05-18', '2021-02-05', '2021-04-07']"""};2;2022-10-19;
145;257;man;Амир;Воскобойников;Егорович;1954-12-31;{"""height""": """[181]""", """weights""": """[70]""", """measure_dates""": """['2021-04-21']"""};3;2021-08-25;
146;258;man;Вячеслав;Всеволожский;Данилович;1954-05-01;{"""height""": """[174]""", """weights""": """[56, 50, 50, 59, 58]""", """measure_dates""": """['2019-04-23', '2019-09-03', '2020-02-02', '2020-02-03', '2020-03-05']"""};1;2021-04-04;17
147;259;woman;Кира;Ильина;Аркадьевна;1956-09-26;{"""height""": """[205]""", """weights""": """[155, 147, 139]""", """measure_dates""": """['2019-10-28', '2021-01-14', '2021-01-21']"""};1;2021-06-27;19
148;260;man;Артемий;Чесменский;Иванович;1957-10-24;{"""height""": """[164]""", """weights""": """[94, 92, 82, 76, 84, 92]""", """measure_dates""": """['2019-01-22', '2020-03-11', '2021-02-09', '2021-02-10', '2021-02-17', '2021-04-06']"""};4;2022-07-14;24
149;261;woman;Алла;Морозова;Викторовна;1972-02-22;{"""height""": """[166]""", """weights""": """[92, 86, 95]""", """measure_dates""": """['2021-01-10', '2021-04-04', '2021-04-28']"""};2;2021-07-21;
150;262;man;Всеволод;Грацианский;Давидович;2002-12-14;{"""height""": """[203]""", """weights""": """[70, 68, 77, 71]""", """measure_dates""": """['2019-04-06', '2020-01-29', '2021-03-15', '2021-04-18']"""};3;2022-05-14;
151;263;woman;Ярослава;Дарова;Егоровна;1988-04-08;{"""height""": """[192]""", """weights""": """[194, 204, 209, 219, 209, 201, 206]""", """measure_dates""": """['2019-05-27', '2019-05-27', '2019-07-29', '2019-10-30', '2019-11-02', '2019-12-20', '2020-06-03']"""};3;2022-07-26;23
152;264;man;Святослав;Беркутов;Георгиевич;1973-11-17;{"""height""": """[180]""", """weights""": """[195]""", """measure_dates""": """['2021-01-24']"""};3;2022-11-29;
153;265;man;Борис;Величанский;Геннадиевич;1967-12-19;{"""height""": """[160]""", """weights""": """[93, 97, 105, 112]""", """measure_dates""": """['2019-03-20', '2019-11-02', '2020-11-27', '2021-01-01']"""};2;2022-08-30;
154;266;man;Валерий;Гаранин;Богданович;1956-07-16;{"""height""": """[193]""", """weights""": """[198, 195, 194]""", """measure_dates""": """['2020-10-14', '2021-01-03', '2021-03-18']"""};3;2021-11-05;
155;267;woman;Лина;Волкова;Кузьминична;2002-09-26;{"""height""": """[185]""", """weights""": """[137, 133, 131]""", """measure_dates""": """['2020-01-06', '2020-11-30', '2021-04-20']"""};4;2021-11-09;
156;268;man;Арсен;Барон;Егорович;1970-03-15;{"""height""": """[169]""", """weights""": """[55, 50]""", """measure_dates""": """['2019-11-25', '2020-08-01']"""};1;2022-07-21;
157;269;man;Филипп;Бартелеманов;Анатольевич;1970-03-14;{"""height""": """[195]""", """weights""": """[194, 193]""", """measure_dates""": """['2019-06-02', '2020-12-10']"""};1;2021-08-12;14
158;270;man;Ростислав;Спасский;Михайлович;1967-08-08;{"""height""": """[172]""", """weights""": """[133, 135]""", """measure_dates""": """['2020-12-08', '2021-03-05']"""};2;2021-08-10;23
159;271;man;Родион;Вьюгин;Дмитриевич;1958-03-27;{"""height""": """[186]""", """weights""": """[182]""", """measure_dates""": """['2019-05-18']"""};1;2022-07-26;15
160;272;man;Тимур;Арбатов;Васильевич;1958-04-20;{"""height""": """[146]""", """weights""": """[62, 60, 62, 70]""", """measure_dates""": """['2019-12-02', '2020-06-05', '2021-02-04', '2021-03-08']"""};2;2022-06-30;
161;273;woman;Надежда;Белова;Петровна;1987-01-16;{"""height""": """[198]""", """weights""": """[126]""", """measure_dates""": """['2020-07-20']"""};3;2022-08-23;
162;274;woman;Валентина;Малиновская;Геннадиевна;2003-07-20;{"""height""": """[192]""", """weights""": """[182, 186]""", """measure_dates""": """['2019-08-12', '2020-12-27']"""};3;2022-10-20;
163;275;man;Игнат;Огнецвет;Геннадьевич;1979-04-29;{"""height""": """[156]""", """weights""": """[128, 123, 119, 109, 109, 101, 108]""", """measure_dates""": """['2019-01-24', '2019-02-02', '2019-09-09', '2019-12-29', '2019-12-30', '2020-06-20', '2020-10-04']"""};4;2021-08-25;
164;276;man;Платон;Флоринский;Наумович;1990-11-06;{"""height""": """[179]""", """weights""": """[80, 79, 71, 68, 64, 73, 66]""", """measure_dates""": """['2019-02-10', '2019-10-11', '2020-06-23', '2021-03-15', '2021-04-09', '2021-04-22', '2021-04-23']"""};2;2022-11-26;
165;277;woman;Валентина;Добровольская;Кузминична;1962-01-29;{"""height""": """[201]""", """weights""": """[190, 183, 189]""", """measure_dates""": """['2020-05-08', '2020-07-20', '2020-11-09']"""};4;2022-12-14;22
166;278;man;Адель;Верховский;Ильич;1979-03-22;{"""height""": """[173]""", """weights""": """[149]""", """measure_dates""": """['2019-11-20']"""};2;2021-05-12;25
167;279;woman;Марина;Малышева;Натановна;1990-08-03;{"""height""": """[176]""", """weights""": """[148, 140, 148]""", """measure_dates""": """['2020-09-25', '2020-10-04', '2021-02-12']"""};2;2022-10-06;26
168;280;man;Валерий;Ковалевский;Артемович;1965-07-09;{"""height""": """[166]""", """weights""": """[78, 78]""", """measure_dates""": """['2019-04-07', '2019-09-22']"""};1;2021-10-09;
169;281;woman;Владислава;Кольцова;Львовна;1954-01-21;{"""height""": """[157]""", """weights""": """[65, 63, 58, 60, 63]""", """measure_dates""": """['2019-06-03', '2020-09-28', '2021-03-02', '2021-03-26', '2021-04-10']"""};1;2021-10-07;
170;282;man;Вадим;Огнецвет;Борисович;1967-07-25;{"""height""": """[170]""", """weights""": """[119, 118, 115, 118, 118]""", """measure_dates""": """['2019-09-04', '2019-11-15', '2020-12-06', '2021-01-27', '2021-01-29']"""};1;2021-11-21;21
171;283;woman;Владислава;Белова;Альбертовна;1997-01-04;{"""height""": """[165]""", """weights""": """[81, 84, 76, 75, 78]""", """measure_dates""": """['2019-02-27', '2020-08-12', '2020-09-11', '2021-03-07', '2021-04-27']"""};1;2022-09-17;
172;284;man;Арсений;Балановский;Данилович;1998-11-27;{"""height""": """[166]""", """weights""": """[71, 74, 83, 90]""", """measure_dates""": """['2019-01-12', '2021-01-24', '2021-02-17', '2021-04-06']"""};3;2022-11-21;
173;285;woman;Ника;Новак;Даниловна;1968-10-04;{"""height""": """[186]""", """weights""": """[128, 137, 134, 124, 128, 135]""", """measure_dates""": """['2019-06-26', '2020-10-17', '2021-01-27', '2021-02-14', '2021-03-07', '2021-04-10']"""};4;2021-08-23;
174;286;woman;Амалия;Федорова;Леонидовна;1963-11-07;{"""height""": """[177]""", """weights""": """[86]""", """measure_dates""": """['2021-03-19']"""};3;2021-09-09;22
175;287;man;Артур;Славинский;Владимирович;1992-09-02;{"""height""": """[201]""", """weights""": """[162, 152]""", """measure_dates""": """['2019-05-03', '2021-01-05']"""};2;2022-10-09;
176;288;woman;Ольга;Ульянова;Борисовна;1973-03-27;{"""height""": """[154]""", """weights""": """[116, 124, 127, 134]""", """measure_dates""": """['2019-07-05', '2019-07-24', '2019-08-22', '2021-01-06']"""};4;2022-09-04;
177;289;man;Вячеслав;Облонский;Иосифович;1974-05-23;{"""height""": """[201]""", """weights""": """[119, 117]""", """measure_dates""": """['2019-07-01', '2019-11-02']"""};1;2022-09-20;20
178;290;man;Эдуард;Мещерский;Михайлович;1969-06-21;{"""height""": """[199]""", """weights""": """[166, 158, 164]""", """measure_dates""": """['2020-01-26', '2021-01-12', '2021-04-10']"""};2;2022-08-07;21
179;291;woman;Ирина;Ковалевская;Георгиевна;1977-09-26;{"""height""": """[192]""", """weights""": """[86, 96, 88, 83, 83, 92, 84]""", """measure_dates""": """['2019-04-15', '2019-11-02', '2020-02-27', '2020-05-01', '2020-10-27', '2021-01-18', '2021-04-10']"""};4;2021-05-20;23
180;292;woman;Евгения;Генералова;Викторовна;1972-08-13;{"""height""": """[147]""", """weights""": """[91, 81, 75]""", """measure_dates""": """['2019-08-23', '2019-09-24', '2021-01-04']"""};4;2021-04-02;
181;293;woman;Алина;Соколова;Альбертовна;1959-10-10;{"""height""": """[203]""", """weights""": """[108, 99, 104]""", """measure_dates""": """['2020-08-03', '2021-02-14', '2021-03-05']"""};1;2022-11-15;22
182;294;woman;Ника;Химченко;Наумовна;1951-08-07;{"""height""": """[181]""", """weights""": """[87, 77, 71, 74]""", """measure_dates""": """['2019-02-20', '2020-08-02', '2020-09-12', '2021-02-21']"""};4;2021-12-17;
183;295;man;Артём;Валевский;Вячеславович;1979-07-12;{"""height""": """[201]""", """weights""": """[167, 170, 180, 183, 188, 189]""", """measure_dates""": """['2020-01-15', '2020-04-28', '2020-09-03', '2020-11-21', '2021-01-21', '2021-02-26']"""};3;2021-06-15;
184;296;man;Амир;Балановский;Алексеевич;1985-09-02;{"""height""": """[174]""", """weights""": """[56, 48, 58, 53, 52]""", """measure_dates""": """['2019-01-19', '2019-08-31', '2020-09-18', '2021-02-23', '2021-03-03']"""};2;2022-10-28;
185;297;man;Адель;Сибирский;Егорович;1968-02-21;{"""height""": """[152]""", """weights""": """[112, 119, 119, 113]""", """measure_dates""": """['2020-08-06', '2020-09-15', '2021-01-08', '2021-03-18']"""};1;2022-12-10;22
